gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj
YMR154C,74.59625,-1.56019,0.23926026,1.754807e-11,2.606731e-10
YMR158W,23.0705,-1.170665,0.3826618,9.470682e-4,0.002813702
YMR171C,102.3824,-1.214317,0.23714781,1.324597e-7,9.063557e-7
YMR175W,276.2272,-1.476321,0.67886692,0.005383007,0.01298332
YMR178W,130.8338,-1.475854,0.35641158,9.361284e-6,4.467918e-5
YMR180C,135.2606,-1.7454480000000001,0.21726831,1.69988e-16,7.047282e-15
YMR182C,62.58191,-2.41845,0.48118717,1.342165e-8,1.123134e-7
YMR187C,20.42874,-1.212828,0.39552368,8.636836e-4,0.002593913
YMR194C-B,443.7327,-2.309865,0.33676527,3.125945e-13,6.479695e-12
YMR195W,126.8799,-2.528886,0.34264532,3.728286e-15,1.120783e-13
YMR196W,822.9165,-1.530421,0.35778926,4.644105e-6,2.35284e-5
YMR206W,179.2354,-2.998151,0.41379761,1.560143e-15,5.208414e-14
YMR237W,45.0092,-1.009959,0.28642555,2.325058e-4,8.019492e-4
YMR241W,63.54466,-1.018536,0.29077471,2.507869e-4,8.561577e-4
YMR251W,13.60929,-1.806461,0.57565638,1.868191e-4,6.575993e-4
YMR252C,52.75367,-1.971989,0.42262506,2.88808e-7,1.852284e-6
YMR253C,198.2454,-2.073056,0.25629911,5.2932040000000007e-17,2.415453e-15
YMR258C,398.6802,-3.018345,0.31051589,9.204413e-25,1.668103e-22
YMR261C,221.4441,-1.486702,0.27332616,1.49916e-8,1.241406e-7
YMR262W,116.3463,-2.173293,0.24094652,1.3181579999999999e-20,1.26683e-18
YMR271C,88.56608,-2.35979,0.55352064,5.64305e-7,3.386364e-6
YMR272C,86.48472,-1.2696210000000001,0.34634709,9.353286e-5,3.531422e-4
YMR291W,134.4572,-1.107199,0.20739104,4.73777e-8,3.51071e-7
YMR292W,22.61907,-1.234215,0.42711376,0.001455049,0.004118868
YMR293C,49.43603,-1.127983,0.34485801,4.962764e-4,0.001589839
YMR297W,542.9759,-1.299706,0.30237749,6.407853e-6,3.170438e-5
YMR300C,55.14266,-2.117304,0.58797656,1.61973e-5,7.312417e-5
YMR303C,73.28741,-2.931307,0.43252815,5.757739e-14,1.432209e-12
YMR313C,176.7043,-1.142715,0.22177349,1.236328e-7,8.505456e-7
YMR319C,238.5893,-2.554916,0.2406755,6.206505e-28,1.5747140000000002e-25
YMR320W,21.69701,-1.103023,0.44302219,0.005732198,0.01372568
YNCA0003W,575.8662,-1.090004,0.37824243,0.001885248,0.005196927
YNCB0003W,44.40498,-1.342047,0.43381313,6.280171e-4,0.001946025
YNCB0009C,338.1373,-2.039443,0.40871665,4.939587e-8,3.647474e-7
YNCB0010W,4880.447,-1.853173,0.21843635,3.151334e-18,1.940671e-16
YNCB0011C,189.5,-3.393571,0.52584447,6.539416e-14,1.595366e-12
YNCB0013W,40.94518,-2.203916,0.57842672,5.747249e-6,2.868199e-5
YNCC0004C,163.3305,-3.10111,0.39820652,1.5826510000000003e-17,8.365628e-16
YNCC0006C,149.3184,-1.008411,0.34558858,0.001891658,0.005210069
YNCC0007C,10.79297,-1.172135,3.69356715,0.005752867,0.01376998
YNCC0011W,25.05627,-1.744422,0.55548006,2.189514e-4,7.576699e-4
YNCC0012C,426.2921,-1.539333,0.41453474,4.712353e-5,1.902639e-4
YNCD0001W,107.8642,-23.27064,3.58763717,3.834983e-11,5.253845e-10
YNCD0002C,54.59954,-1.076875,0.3377819,7.106484e-4,0.002176554
YNCD0006W,234.4126,-26.05527,2.75149417,1.034568e-21,1.215234e-19
YNCD0007C,56.49244,-3.56959,0.55304884,3.307438e-14,8.669041e-13
YNCD0008W,576.5682,-3.01829,0.42512996,4.088961e-15,1.22341e-13
YNCD0009W,115.112,-10.25561,2.41504573,1.819948e-8,1.485705e-7
YNCD0016C,160.3828,-3.438412,0.57509577,1.14588e-12,2.144047e-11
YNCD0024C,18.75321,-3.611048,0.67127219,2.233376e-11,3.271663e-10
YNCD0027C,166.3402,-1.333796,0.49607802,0.002176257,0.005891592
YNCD0028W,3.385598,-2.086617,1.20125216,9.744504e-4,0.002884246
YNCD0030W,812.5848,-1.251353,0.35022224,1.37148e-4,4.985271e-4
YNCD0031C,24.41078,-11.40445,10.34752476,7.850895e-5,3.016246e-4
YNCD0032C,4397.873,-3.031624,0.31561538,2.644551e-24,3.8123610000000003e-22
YNCD0033W,193.2613,-1.272887,0.27128714,1.065225e-6,6.076189e-6
YNCD0034C,57.11863,-4.018965,0.45306593,5.1503620000000004e-23,7.101902e-21
YNCE0002W,208.4609,-1.256918,0.28668535,4.653111e-6,2.355521e-5
YNCE0007C,3224.996,-1.115801,0.33635158,4.294088e-4,0.001393217
YNCE0008C,9.547674,-2.286118,0.80506438,9.149712e-5,3.464873e-4
YNCE0010W,64.53362,-1.782213,1.01668841,0.003053012,0.007910643
YNCE0017W,1599.146,-1.752567,0.25877134,2.18936e-12,3.868276e-11
YNCE0019W,1773.383,-1.62108,0.37862382,3.7963699999999998e-06,1.957754e-5
YNCE0020C,180.0713,-1.702457,0.34072653,1.053388e-7,7.342461e-7
YNCE0024W,11039.62,-2.631139,0.25871756,5.0824129999999995e-26,1.0745920000000001e-23
YNCE0028C,339.1824,-4.479842,0.56883841,2.505998e-19,2.012094e-17
YNCE0029C,85.46983,-1.60711,0.90686988,0.006017825,0.0143231
YNCF0003C,109.7451,-1.701635,0.38068914,1.367606e-6,7.663185e-6
YNCF0011C,53.58972,-22.67805,4.07482485,9.060769e-9,7.787596e-8
YNCG0005W,181.6704,-25.33932,3.68745203,2.396956e-12,4.19997e-11
YNCG0008W,14.88459,-2.144839,5.64024408,0.002015827,0.005513752
YNCG0009C,47.43713,-22.15948,4.18054863,3.006068e-8,2.336702e-7
YNCG0013W,942.7957,-2.829634,0.32007746,7.956927e-21,7.88606e-19
YNCG0014C,13.07618,-1.796769,0.48522679,2.731629e-5,1.173897e-4
YNCG0015C,72.01177,-3.113238,0.46191979,3.285441e-14,8.647117e-13
YNCG0024W,3449.291,-3.594663,0.38004129,7.0129170000000005e-25,1.347968e-22
YNCG0025C,29.11434,-3.154014,7.11981385,0.001090161,0.003182187
YNCG0028W,61.0115,-2.527468,0.35368183,2.086715e-14,5.729884e-13
YNCG0033W,12.57422,-1.76564,4.96312468,0.002780336,0.00729048
YNCG0036W,116.1932,-2.618917,1.62716957,2.122206e-4,7.384067e-4
YNCG0042C,64.97418,-24.13368,3.83622348,1.277112e-10,1.525559e-9
YNCH0004C,1223.219,-2.663973,0.44863087,3.687019e-11,5.10628e-10
YNCH0011W,17.52196,-1.991719,0.55024022,2.204892e-5,9.679309e-5
YNCI0006W,31.93882,-4.030602,6.97154213,5.563641e-4,0.00175735
YNCI0007C,93.57034,-22.20232,3.25243159,4.135994e-12,6.940373e-11
YNCI0012,194.1219,-1.280089,0.24312893,5.533359e-8,4.045038e-7
YNCJ0004C,549.8092,-1.070841,0.37484095,0.002094891,0.005705408
YNCJ0007C,400.503,-1.02649,0.45319835,0.01155843,0.02544912
YNCJ0008W,1280.475,-6.609891,0.61170773,1.115981e-31,5.056191e-29
YNCJ0011W,17.15777,-2.054763,5.48683055,0.002161977,0.005855431
YNCJ0021C,58.65872,-22.32652,4.01122649,9.147445e-9,7.830262e-8
YNCJ0025W,28.97721,-1.917063,0.48353804,7.244531e-6,3.532057e-5
YNCJ0030W,366.6506,-1.08984,0.42222327,0.004561173,0.01120508
YNCK0001W,191.0916,-2.304708,0.46874321,3.345032e-8,2.559414e-7
YNCK0002C,44.81332,-2.316971,0.56838148,1.40943e-6,7.876667e-6
YNCK0003W,110.5901,-2.573,0.47134757,8.033358e-10,8.326076e-9
YNCK0014W,140.3012,-23.69329,4.00237175,1.269414e-9,1.264033e-8
YNCK0020C,232.9658,-2.231092,0.26803188,5.049576e-18,2.911769e-16
YNCL0001W,25.7069,-6.642497,9.81839918,3.007601e-4,0.001007245
YNCL0003W,585.4276,-1.406121,0.34889966,1.70493e-5,7.658903e-5
YNCL0004C,19.00013,-2.16496,5.67394821,0.001985475,0.005441898
YNCL0005C,10.601,-1.649401,0.58113531,6.89698e-4,0.002119551
YNCL0006W,21775.01,-2.851722,0.51069707,1.355203e-10,1.606739e-9
YNCL0007W,21.74302,-7.052653,9.92506951,2.636018e-4,8.936539e-4
